"id","keyword","keyword_free_punctuation"
"5144900","مُجَاوِر ","مجاور "
"5144901","مُجاوَرة ","مجاورة "
"5144902","مُجاوِزٌ لِـ ","مجاوز لـ "
"5144903","مُجْبَر ","مجبر "
"5144904","مُجْتَثّ ","مجتث "
"5144905","مُجْتَمَع (بَشَريّ)","مجتمع (بشري)"
"5144907","مُجْتَهِد ","مجتهد "
"5144908","مَجْد ","مجد "
"5144909","مَجَّدَ ","مجد "
"5144910","مُجْدٍ ","مجد "
"5144911","مُجِدّ ","مجد "
"5144912","مُجَدَّد ","مجدد "
"5144913","مُجَدِّد ","مجدد "
"5144914","مِجْدَار ","مجدار "
"5144915","مِجْدَاف ","مجداف "
"5144917","مُجْدِب ","مجدب "
"5144918","مُجَدَّدًا ","مجددا "
"5144919","مِجْذَاف ","مجذاف "
"5144920","مَجْذُوم ","مجذوم "
"5144921","مِجْرَاف ","مجراف "
"5144922","مُجَرِّب ","مجرب "
"5144924","مَجَرَّة ","مجرة "
"5144925","مُجَرَّد ","مجرد "
"5144926","مِجْرَفَة ","مجرفة "
"5144927","مُجْرِم ","مجرم "
"5144928","مَجْرور ","مجرور "
"5144929","مَجْرًى ","مجرى "
"5144936","مِجَزّ ","مجز "
"5144937","مُجَزَّأ ","مجزأ "
"5144938","مَجْزَرَة ","مجزرة "
"5144939","مَجْزُوز (جَزَّ)","مجزوز (جز)"
"5144940","مُجَزِّئ ","مجزئ "
"5144941","مِجَسّ ","مجس "
"5144942","مِجسام (مِنظار مُجَسِّم)","مجسام (منظار مجسم)"
"5144943","المِجساميَّة ","المجسامية "
"5144944","مُجَعَّد ","مجعد "
"5144945","مُجَفِّف (الثِّيَاب)","مجفف (الثياب)"
"5144946","مَجَلَّة ","مجلة "
"5144948","مُجَلَّد (كتاب)","مجلد (كتاب)"
"5144950","مَجْلِس ","مجلس "
"5144960","مَجلوب ","مجلوب "
"5144961","مُجَمِّدة ","مجمدة "
"5144962","مَجْمَع ","مجمع "
"5144963","مُجَمَّع ","مجمع "
"5144964","مُجْمَل ","مجمل "
"5144966","المَجْموع ","المجموع "
"5144971","مَجْمُوعَة ","مجموعة "
"5144989","مِجَنّ ","مجن "
"5144990","مُجَنَّب ","مجنب "
"5144991","مُجَنَّح ","مجنح "
"5144992","مُجَنَّد جَديد ","مجند جديد "
"5144993","مُجَنَّس (مَجْلوبٌ مُتَأقْلِم)","مجنس (مجلوب متأقلم)"
"5144994","مَجْنُون ","مجنون "
"5144996","مِجْهار ","مجهار "
"5144997","مُجْهَد ","مجهد "
"5144998","مِجْهَر ","مجهر "
"5145000","مِجْهَريّ ","مجهري "
"5145001","مِجهريَّة (دِراسة مِجهَريَّة)","مجهرية (دراسة مجهرية)"
"5145002","مُجَهَّز ","مجهز "
"5145003","مَجْهُود ","مجهود "
"5145005","مَجهول الاسْم ","مجهول الاسم "
"5145006","مُجَوّف ","مجوف "
"5145007","مُجُونيّ ","مجوني "
"5145008","مُجَوْهَرَات ","مجوهرات "
"5145009","مُجيبةٌ هاتِفيَّة ","مجيبة هاتفية "
"5145010","مَجِيد ","مجيد "
"5145011","مُجَيِّر (مُظَهِّر الشيك)","مجير (مظهر الشيك)"
"5145012","مَحَا ","محا "
"5145013","مُحَابٍ ","محاب "
"5145014","مُحَاباة ","محاباة "
"5145015","مِحاثّ ","محاث "
"5145016","مُحاجَّة ","محاجة "
"5145017","مُحَادَثات على مُسْتَوى القِمَّة ","محادثات على مستوى القمة "
"5145018","مُحَادَثَة ","محادثة "
"5145019","مُحاذاة ","محاذاة "
"5145020","مَحَار ","محار "
"5145021","مُحَارِب ","محارب "
"5145023","مَحَارَة ","محارة "
"5145024","مُحاسِب ","محاسب "
"5145025","مُحاسَبة ","محاسبة "
"5145026","المُحَاسَبة ","المحاسبة "
"5145027","مُحَاصَرَة ","محاصرة "
"5145028","مُحَاضِر ","محاضر "
"5145029","مُحَاضَرة ","محاضرة "
"5145030","مَحاط ","محاط "
"5145031","مُحاط ","محاط "
"5145032","مُحَافِظ ","محافظ "
"5145037","مُحَافَظَة ","محافظة "
"5145039","مُحَاكاة ","محاكاة "
"5145040","مُحَاكَمَة ","محاكمة "
"5145041","مُحَال ","محال "
"5145043","مَحَالة ","محالة "
"5145044","مُحالِف ","محالف "
"5145045","مُحَامٍ ","محام "
"5145046","مُحامي الادِّعاء ","محامي الادعاء "
"5145047","مُحاوِط ","محاوط "
"5145048","مُحَاوَلَة ","محاولة "
"5145050","مُحَايِد ","محايد "
"5145051","مُحِبّ ","محب "
"5145067","مُحَبَّب ","محبب "
"5145068","مَحَبّة ","محبة "
"5145069","مَحْبِس (في قَناة أو نَهْر)","محبس (في قناة أو نهر)"
"5145070","مَحْبُوب ","محبوب "
"5145071","مُحْتاج ","محتاج "
"5145072","مُحْتَار ","محتار "
"5145073","مُحتاط ","محتاط "
"5145074","مُحْتَال ","محتال "
"5145075","مُحتَجّ ","محتج "
"5145077","مُحْتجَز ","محتجز "
"5145078","مُحْتَجِبًا ","محتجبا "
"5145079","مُحْتَرِس ","محترس "
"5145080","مُحْتَرِف (عكس هاوٍ)","محترف (عكس هاو)"
"5145081","مُحْتَرِق ","محترق "
"5145082","مُحْتَرَم ","محترم "
"5145083","المُحْتَرَم (لَقَب يستخدم بعد الاسم، بدلاً من كلمة Mr قبلَه)","المحترم (لقب يستخدم بعد الاسم، بدلا من كلمة Mr قبله)"
"5145084","مُحْتَشِم ","محتشم "
"5145085","مُحْتَقِر ","محتقر "
"5145086","مُحْتَقِنَتَان بالدَّم (العَينان)","محتقنتان بالدم (العينان)"
"5145087","مُحتكَر ","محتكر "
"5145088","مُحتَلّ (شاغِلُ الموقع)","محتل (شاغل الموقع)"
"5145089","مُحْتَمَل ","محتمل "
"5145091","مَحْتُوم ","محتوم "
"5145092","مُحتَوًى ","محتوى "
"5145093","مُحْتَوَيات ","محتويات "
"5145094","مِحَثّ ","محث "
"5145095","مَحْجَر ","محجر "
"5145096","مِحْجَر (العين)","محجر (العين)"
"5145097","مُحْجِم ","محجم "
"5145098","مَحجوب ","محجوب "
"5145099","مُحْدَث ","محدث "
"5145100","مُحَدَّد ","محدد "
"5145102","مُحَدِّد ","محدد "
"5145103","مَحْدَدَة ","محددة "
"5145104","مَحْدَل ","محدل "
"5145105","مِحْدَلَة ","محدلة "
"5145106","مَحْدُود ","محدود "
"5145107","مُحْدَوْدِب ","محدودب "
"5145108","مَحْذور ","محذور "
"5145109","مِحَرّ ","محر "
"5145110","مِحْرَاث ","محراث "
"5145111","مِحرار (مِقياسُ درجةِ الحرارة)","محرار (مقياس درجة الحرارة)"
"5145112","المِحْراريَّة ","المحرارية "
"5145113","مِحْرَاك النّار (قضيب معدنيّ)","محراك النار (قضيب معدني)"
"5145114","مُحْرَج ","محرج "
"5145115","مُحَرَّج ","محرج "
"5145116","مُحَرِّر ","محرر "
"5145117","مُحَرِّض على الفِتْنَة ","محرض على الفتنة "
"5145118","مُحْرِق ","محرق "
"5145119","مِحرق ","محرق "
"5145120","مِحرقيّ ","محرقي "
"5145121","مُحَرِّك ","محرك "
"5145122","مُحَرَّم ","محرم "
"5145123","مَحروقات ","محروقات "
"5145124","مَحروم ","محروم "
"5145125","مُحْزِن ","محزن "
"5145126","مِحْسَبَة ","محسبة "
"5145127","مُحَسِّن ","محسن "
"5145128","مَحْسُوب ","محسوب "
"5145129","مَحْسُوس ","محسوس "
"5145130","مَحْسوم ","محسوم "
"5145131","مَحْشُوّ ","محشو "
"5145132","مَحْشُود ","محشود "
"5145133","مَحْشور ","محشور "
"5145134","مَحَّصَ ","محص "
"5145135","مِحْصَد ","محصد "
"5145136","مُحَصِّل (كُمْسَارِي)","محصل (كمساري)"
"5145137","مُحَصَّن ","محصن "
"5145138","مَحْصُور ","محصور "
"5145139","مَحْصُول ","محصول "
"5145140","مَحْصُولٌ ","محصول "
"5145142","مَحْض ","محض "
"5145143","مَحْضَر ","محضر "
"5145144","مُحَضَّر ","محضر "
"5145145","مَحَطّ الأَنْظَار ","محط الأنظار "
"5145146","مَحَطّة الإطفائيّة ","محطة الإطفائية "
"5145147","مَحَطَّة بِنزين ","محطة بنزين "
"5145148","مَحَطّة بَيْع النَّفط ","محطة بيع النفط "
"5145149","مَحَطّة توليد قوّة كهربائيّة (للجميع)","محطة توليد قوة كهربائية (للجميع)"
"5145150","مَحَطَّة تَوْليد كهربائيّة (مَحَلِّيّة)","محطة توليد كهربائية (محلية)"
"5145151","مَحَطّة حُكوميّة ","محطة حكومية "
"5145152","مَحَطّة سِكّة الحديد ","محطة سكة الحديد "
"5145153","مَحَطّة في نهاية خط سكة حديديَّة أو باص ","محطة في نهاية خط سكة حديدية أو باص "
"5145154","مَحَطّة المِيَاه (المحطّة التي تُزَوِّد المدينة بالماء)","محطة المياه (المحطة التي تزود المدينة بالماء)"
"5145155","مُحَطَّم ","محطم "
"5145156","مُحَطِّمة ","محطمة "
"5145157","مَحْظُور ","محظور "
"5145159","مَحْظُوظ ","محظوظ "
"5145160","مَحْظِيّ ","محظي "
"5145161","مِحْفار ","محفار "
"5145162","مَحْفَش ","محفش "
"5145163","مِحْفَظَة جَيْب (للنقود)","محفظة جيب (للنقود)"
"5145164","مِحْفَظَة صَغِيرة (للأَوْرَاق)","محفظة صغيرة (للأوراق)"
"5145165","مَحْفِل ","محفل "
"5145166","مَحْفُوف بالمَخَاطِر ","محفوف بالمخاطر "
"5145167","مَحْفوظ ","محفوظ "
"5145168","مَحْفوظات ","محفوظات "
"5145169","مَحَقَ ","محق "
"5145170","مُحَقّق ","محقق "
"5145172","مِحْقَنَة (حُقْنة طِبّيّة)","محقنة (حقنة طبية)"
"5145173","مُحْكَم ","محكم "
"5145176","مَحْكَمَة ","محكمة "
"5145177","مَحْكُومٌ عَلَيْهِ ","محكوم عليه "
"5145178","مَحْل ","محل "
"5145179","مَحَلّ (مع الأرض التّابعة له)","محل (مع الأرض التابعة له)"
"5145182","مُحَلَّبِيَّة (مُهَلَّبِيَّة)","محلبية (مهلبية)"
"5145183","مَحَلَّة ","محلة "
"5145184","مِحْلَج القُطْن ","محلج القطن "
"5145185","مُحَلَّف ","محلف "
"5145186","مُحَلِّل نَفْسيّ ","محلل نفسي "
"5145187","مَحْلُول ","محلول "
"5145190","مَحَلِّيّ ","محلي "
"5145191","مَحَلِّيًّا ","محليا "
"5145192","مِحْماض (مِقياسُ الحَمضيَّة)","محماض (مقياس الحمضية)"
"5145193","مُحْمَرّ ","محمر "
"5145194","مُحَمَّص ","محمص "
"5145195","مُحَمَّض ","محمض "
"5145196","مَحْمِل (كُرَيَّات)","محمل (كريات)"
"5145197","مُحَمَّل ","محمل "
"5145198","مَحْمُول ","محمول "
"5145199","مَحْمِيّ ","محمي "
"5145200","مَحْمِيَّة ","محمية "
"5145201","مِحْنَة ","محنة "
"5145202","مُحَنَّك ","محنك "
"5145203","مَحْو ","محو "
"5145204","مَحْوى (مُحتَوى)","محوى (محتوى)"
"5145205","مِحْوال ","محوال "
"5145206","مِحْوَر ","محور "
"5145209","مُحَوَّر ","محور "
"5145210","مُحَوِّز ","محوز "
"5145211","مُحَوِّل (مُغَيِّر التكويد)","محول (مغير التكويد)"
"5145212","مُحَيِّر ","محير "
"5145213","المُحيط ","المحيط "
"5145214","مُحيط ","محيط "
"5145217","مُخّ ","مخ "
"5145218","مُخَابَرَة هاتِفِيّة ","مخابرة هاتفية "
"5145219","مُخَاتِل ","مخاتل "
"5145220","مُخَادِع ","مخادع "
"5145221","مَخَاض ","مخاض "
"5145222","مَخَاضَة (في نَهْر)","مخاضة (في نهر)"
"5145223","مُخَاط ","مخاط "
"5145224","المُخاطَب ","المخاطب "
"5145225","مُخَاطِر ","مخاطر "
"5145226","مُخَاطَرَة ","مخاطرة "
"5145227","مُخَالطة ","مخالطة "
"5145228","مُخَالِف ","مخالف "
"5145231","مُخالَفة ","مخالفة "
"5145232","مَخْبَأ ","مخبأ "
"5145233","مُخَبَّأ ","مخبأ "
"5145234","مِخْبار ","مخبار "
"5145235","مِخْباط ","مخباط "
"5145236","مَخْبَر ","مخبر "
"5145237","مُخْبِر ","مخبر "
"5145238","مَخْبَز ","مخبز "
"5145239","مُخْتَار ","مختار "
"5145240","مُخْتَارات ","مختارات "
"5145242","مُخْتَال ","مختال "
"5145243","مُخْتَبَر ","مختبر "
"5145245","مُخْتَرِع ","مخترع "
"5145246","مُختَرِق ","مخترق "
"5145247","مُخْتَصّ بالآثار القديمة ","مختص بالآثار القديمة "
"5145248","مُخْتَصّ بالرِّياضيّات ","مختص بالرياضيات "
"5145249","مُخْتَصّ بِعْلم الإنْسَان ","مختص بعلم الإنسان "
"5145250","مُخْتَصَر ","مختصر "
"5145251","مُخْتَلّ العَقْل ","مختل العقل "
"5145252","مُخْتَلَس ","مختلس "
"5145253","مُخْتَلِف ","مختلف "
"5145254","مُخْتَلَق ","مختلق "
"5145255","مُخْتنِق ","مختنق "
"5145256","مُخَثِّر (مادة مُخَثِّرة)","مخثر (مادة مخثرة)"
"5145257","مُخَثَّر ","مخثر "
"5145258","مُخْجِل ","مخجل "
"5145260","مِخَدَّة ","مخدة "
"5145261","مُخَدَّر ","مخدر "
"5145262","مُخَدِّر ","مخدر "
"5145263","مَخْدوم (ربُّ العمل)","مخدوم (رب العمل)"
"5145264","مِخْذَفَة (نَبّاطَة، نَبْل)","مخذفة (نباطة، نبل)"
"5145265","مَخَرَ ","مخر "
"5145267","مُخَرِّب ","مخرب "
"5145268","مَخْرَج ","مخرج "
"5145270","مُخْرِج (المَسْرَحِيَّة)","مخرج (المسرحية)"
"5145271","مِخْرَز ","مخرز "
"5145272","مِخْرَطة ","مخرطة "
"5145273","مَخْرُوط ","مخروط "
"5145274","مَخْرُوق ","مخروق "
"5145275","مُخْزٍ ","مخز "
"5145276","مَخْزَن ","مخزن "
